COMMAND   PID  USER   FD      TYPE             DEVICE  SIZE/OFF    NODE NAME
firefox 11500 rafal  cwd       DIR              259,5      4096  131074 /home/rafal
firefox 11500 rafal   85uw     REG              259,5     98304  131501 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/permissions.sqlite
firefox 11500 rafal   86u  a_inode               0,15         0      49 [eventpoll]
firefox 11500 rafal   87u     unix 0x0000000000000000       0t0  172472 type=STREAM
firefox 11500 rafal   88r      REG                0,1    460800    4138 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   89u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   90u     unix 0x0000000000000000       0t0  170488 type=STREAM
firefox 11500 rafal   91u     unix 0x0000000000000000       0t0  169638 type=SEQPACKET
firefox 11500 rafal   92u  a_inode               0,15         0      49 [eventpoll]
firefox 11500 rafal   93u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   94u  a_inode               0,15         0      49 [eventpoll]
firefox 11500 rafal   95u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   96u     unix 0x0000000000000000       0t0  169640 type=STREAM
firefox 11500 rafal   97u      REG              259,5   2197096  131762 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite-wal
firefox 11500 rafal   98uw     REG              259,5     98304  131401 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/bounce-tracking-protection.sqlite
firefox 11500 rafal   99u     IPv4             197348       0t0     UDP *:55113 
firefox 11500 rafal  100u     unix 0x0000000000000000       0t0  169642 type=STREAM
firefox 11500 rafal  101u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal  102u     IPv4             197351       0t0     UDP *:50265 
firefox 11500 rafal  103uw     REG              259,5   5242880  131619 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite
firefox 11500 rafal  104u      REG              259,5    590288  134789 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite-wal
firefox 11500 rafal  105rw     REG              259,5   5242880  131617 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite
firefox 11500 rafal  106u      REG              259,5   2197096  131762 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite-wal
firefox 11500 rafal  107rw     REG              259,5   5242880  131619 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite
firefox 11500 rafal  108u      REG              259,5    590288  134789 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite-wal
firefox 11500 rafal  109uw     REG              259,5    262144  131620 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/formhistory.sqlite
firefox 11500 rafal  110rw     REG              259,5   5242880  131617 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite
firefox 11500 rafal  111u     IPv4             199932       0t0     UDP *:46434 
firefox 11500 rafal  112u     unix 0x0000000000000000       0t0  199046 type=STREAM
firefox 11500 rafal  113r      REG              259,5        64  151083 /home/rafal/.local/share/gvfs-metadata/root (deleted)
firefox 11500 rafal  114r      REG              259,5     32768  151290 /home/rafal/.local/share/gvfs-metadata/root-52346d1c.log (deleted)
firefox 11500 rafal  115u     IPv4             199040       0t0     UDP *:60122 
firefox 11500 rafal  116u     IPv4             198052       0t0     UDP *:54019 
firefox 11500 rafal  117u     unix 0x0000000000000000       0t0  172529 type=SEQPACKET
firefox 11500 rafal  118u     IPv4             197361       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:51380->205.ip-54-38-54.eu:https (ESTABLISHED)
firefox 11500 rafal  119u     unix 0x0000000000000000       0t0  197355 type=STREAM
firefox 11500 rafal  120u      REG              259,5   2197096  131762 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite-wal
firefox 11500 rafal  121rw     REG              259,5   5242880  131617 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite
firefox 11500 rafal  122u      REG              259,5   2197096  131762 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite-wal
firefox 11500 rafal  123rw     REG              259,5   5242880  131619 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite
firefox 11500 rafal  124u      REG              259,5    590288  134789 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite-wal
firefox 11500 rafal  125uw     REG              259,5    262144  131503 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/content-prefs.sqlite
firefox 11500 rafal  126u     unix 0x0000000000000000       0t0  194377 type=SEQPACKET
firefox 11500 rafal  127u     unix 0x0000000000000000       0t0  177557 type=SEQPACKET
firefox 11500 rafal  128u     IPv4             197360       0t0     UDP *:54767 
firefox 11500 rafal  129u     unix 0x0000000000000000       0t0  198405 type=STREAM
firefox 11500 rafal  130u     IPv4             169660       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:55194->93.243.107.34.bc.googleusercontent.com:https (ESTABLISHED)
firefox 11500 rafal  131uw     REG              259,5  12427264  131480 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage/permanent/chrome/idb/3870112724rsegmnoittet-es.sqlite
firefox 11500 rafal  132uw     REG              259,5    462848 1049662 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage/default/https+++pl.wikipedia.org/ls/data.sqlite
firefox 11500 rafal  133u     unix 0x0000000000000000       0t0  174464 type=STREAM
firefox 11500 rafal  134rw     REG              259,5   5242880  131619 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite
firefox 11500 rafal  135u      REG              259,5    590288  134789 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/favicons.sqlite-wal
firefox 11500 rafal  136u     IPv4             197362       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:51382->205.ip-54-38-54.eu:https (ESTABLISHED)
firefox 11500 rafal  137u     IPv4             197363       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:51384->205.ip-54-38-54.eu:https (ESTABLISHED)
firefox 11500 rafal  138u     IPv4             197364       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:51388->205.ip-54-38-54.eu:https (ESTABLISHED)
firefox 11500 rafal  139u     unix 0x0000000000000000       0t0  172560 type=STREAM
firefox 11500 rafal  141u      REG              259,5         0  131774 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage/permanent/chrome/idb/3870112724rsegmnoittet-es.sqlite-wal
firefox 11500 rafal  142u     IPv4             199052       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:46450->sof01s12-in-f3.1e100.net:http (ESTABLISHED)
firefox 11500 rafal  143u     IPv4             199053       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:46462->sof01s12-in-f3.1e100.net:http (ESTABLISHED)
firefox 11500 rafal  144u      REG                0,1      4096      64 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal  145u     unix 0x0000000000000000       0t0  169665 type=STREAM
firefox 11500 rafal  146u     IPv4             197368       0t0     UDP *:47073 
firefox 11500 rafal  147u     unix 0x0000000000000000       0t0  172537 type=SEQPACKET
firefox 11500 rafal  149u     unix 0x0000000000000000       0t0  172553 type=SEQPACKET
firefox 11500 rafal  152u     IPv4             201979       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:39184->162.247.243.39:https (ESTABLISHED)
firefox 11500 rafal  153u     IPv4             198219       0t0     UDP *:56186 
firefox 11500 rafal  154u     IPv4             199960       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:56870->162.247.243.29:https (ESTABLISHED)
firefox 11500 rafal  155u     unix 0x0000000000000000       0t0  177565 type=STREAM
firefox 11500 rafal  158u     IPv4             199962       0t0     UDP *:38356 
firefox 11500 rafal  159u     unix 0x0000000000000000       0t0  172557 type=STREAM
firefox 11500 rafal  160u     unix 0x0000000000000000       0t0  199058 type=STREAM
firefox 11500 rafal  161u     unix 0x0000000000000000       0t0  168660 type=STREAM
firefox 11500 rafal  162u     unix 0x0000000000000000       0t0  172545 type=SEQPACKET
firefox 11500 rafal  163uw     REG              259,5     65536  131625 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/protections.sqlite
firefox 11500 rafal  164u     unix 0x0000000000000000       0t0  198226 type=SEQPACKET
firefox 11500 rafal  166u     unix 0x0000000000000000       0t0  174462 type=SEQPACKET
firefox 11500 rafal  167u     unix 0x0000000000000000       0t0  168663 type=STREAM
firefox 11500 rafal  184u     unix 0x0000000000000000       0t0  175232 type=STREAM
firefox 11500 rafal  185r      REG                0,1    663728    7283 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal  186u     unix 0x0000000000000000       0t0  176234 type=SEQPACKET
firefox 11500 rafal  187u     unix 0x0000000000000000       0t0  176236 type=STREAM
firefox 11500 rafal  197u     unix 0x0000000000000000       0t0  177331 type=STREAM
